"CDB ID";"SHELF SET";ID;"USER ID";SKU;"SKU ID";"PRODUCT DESCRIPTION 1";"PRODUCT DESCRIPTION 2";"PRODUCT DESCRIPTION 3";"PRODUCT CATEGORY";BRAND;SUBBRAND;PURPOSE;CLIENT;"UNIT OF MEASUREMENT";CONSIDERATIONS;QUANTITY;PRICE;"MONEY SPENT";"PURCHASE NUMBER";SHELF;"SHELF OPENED";"TIME SPENT ON SHELF";"TIME SPENT ON SKU";"ADDED TO BASKET";"DELETED FROM BASKET";"ADDED TO CART";"REMOVED FROM CART";"FIRST BUY";"TIME BEFORE FIRST BUY";DEVICE;"TEST START";COORDINATES;"TIME BEFORE PURCHASE";"SESSION STATUS";KPI1;KPI2;KPI3;KPI4;KPI5;"TIME TO LOAD";"AD VIDEO OPEN";"AD VIDEO CLOSED";"AD VIDEO DURATION";"PRODUCT ZOOMED";"SHELF ORDER";"INSTR TIME"
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 32 PODS";vBAOj7y6;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;0;13;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 405,331,19.440240767045,19.599587002841";NULL;Completed;D6;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"STARBUCKS FRENCH ROAST 10 PODS";QJvZjNJ6;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;0;2;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 174,286,15.084776988636,9.7732357954545";NULL;Completed;D2;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"STARBUCKS COFFEE HOUSE BLEND 10 PODS";0JzoN4y3;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;0;3;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 206,286,15.137892400568,9.93258203125";NULL;Completed;B3;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"CARIBOU COFFEE MEDIUM ROAST CARIBOU BLEND 12 PODS";nrV94xy4;;;;Coffee;"CARIBOU ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;5;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 598,404,15.987738991477,10.091928267045";NULL;Completed;F12;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"GREEN MOUNTAIN BLUEBERRY 12 PODS";2J5QokJx;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;4;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 478,345,15.456584872159,10.091928267045";NULL;Completed;C10;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"GEVALIA MAJESTIC ROAST 12 PODS";vrGOb4rD;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;7;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 309,465,15.244123224432,10.038812855114";NULL;Completed;G6;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"CINNABON CLASSIC CINNAMON ROLL 12 PODS";AyqQ2byo;;;;Coffee;"CINNABON ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;14;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 446,445,15.509700284091,10.038812855114";NULL;Completed;G10;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"KRISPY KREME CLASSIC DECAF MEDIUM ROAST 12 PODS";VBDOlEre;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;3;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 487,404,15.828392755682,10.091928267045";NULL;Completed;F9;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"KRISPY KREME ORIGINAL GLAZED DOUGHNUT MEDIUM ROAST 12 PODS";qJWXgdyW;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;10;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 522,404,15.403469460227,10.091928267045";NULL;Completed;F10;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"KRISPY KREME CLASSIC MEDIUM ROAST 32 PODS";RBwoOPBe;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;0;4;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 413,390,19.28089453125,19.493356178977";NULL;Completed;F7;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"PEETS COFFEE FRENCH ROAST 10 PODS";lJbZgRJ7;;;;Coffee;PEETS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;0;4;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 377,404,15.244123224432,9.8794666193182";NULL;Completed;F4;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"GREEN MOUNTAIN DARK MAGIC 12 PODS";GBQK4Eyo;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;2;1;8.99;8.9900;1;2022044_vs_cell3;1;0;9;0;0;1;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 408,267,15.77527734375,9.8263512073864";114;Completed;D9;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"FOLGERS BLACK SILK DARK 12 PODS";VJYaXaJ5;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;0;3;0;0;1;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 578,465,14.978546164773,9.7732357954545";180;Completed;G12;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"GREEN MOUNTAIN VANILLA CARAMEL 12 PODS";dy1zqLrD;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;3;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 333,149,15.031661576705,9.7732357954545";NULL;Completed;E12;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"VITACUP INFUSED COFFEE BEAUTY 10 PODS";0Jzoq4y3;;;;Coffee;VITACUP;;Non-target;;pack;1;NULL;10.99;NULL;NULL;2022044_vs_cell3;1;0;3;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 425,110,15.297238636364,9.8794666193182";NULL;Completed;A7;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"GREEN MOUNTAIN COSTA RICA PARAISO 12 PODS";ey3VjoJ2;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;5;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 498,226,15.615931107955,10.198159090909";NULL;Completed;C7;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"GREEN MOUNTAIN SUMATRA RESERVE 12 PODS";VBDOMEre;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;4;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 545,267,14.925430752841,9.8263512073864";NULL;Completed;D11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"GREEN MOUNTAIN FRENCH VANILLA 12 PODS";qJWXodyW;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;5;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 618,286,15.615931107955,9.7732357954545";NULL;Completed;D13;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;YJLvGmAy;z1057fkpj03ga8dr;"DONUT SHOP COCONUT MOCHA 12 PODS";GBQK4Dyo;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;5;0;0;0;0;17:22:29;114;Desktop;"2022-05-01 17:20:35";"x,y,width,height: 650,266,15.031661576705,9.8794666193182";NULL;Completed;D14;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;ZGyE0Y3d;nvhh5xqx2jj7dn01;"KROGER CARAMEL CAPPUCCINO 12 PODS";kBKXjLJR;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;6;2022044_vs_cell3;1;145;3;0;0;1;0;14:37:00;38;Desktop;"2022-05-02 14:36:22";"x,y,width,height: 1061,346,15.1910078125,9.8263512073864";143;Completed;E25;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;ZGyE0Y3d;nvhh5xqx2jj7dn01;"KROGER FRENCH ROAST 12 PODS";Wrek5bJN;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;5;2022044_vs_cell3;1;145;2;0;0;1;0;14:37:00;38;Desktop;"2022-05-02 14:36:22";"x,y,width,height: 873,286,14.766084517045,9.7732357954545";120;Completed;D21;4;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;ZGyE0Y3d;nvhh5xqx2jj7dn01;"KROGER DONUT SHOP BLEND 12 PODS";RBwoMDBe;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;4;2022044_vs_cell3;1;145;3;0;0;1;0;14:37:00;38;Desktop;"2022-05-02 14:36:22";"x,y,width,height: 965,206,15.669046519886,10.091928267045";109;Completed;C18;5;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;ZGyE0Y3d;nvhh5xqx2jj7dn01;" ILLY KEURIG HOT COFFEE MEDIUM ROAST 10 PODS";8y0W9RJ1;;;;Coffee;ILLY;;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell3;1;145;3;0;0;0;0;14:37:00;38;Desktop;"2022-05-02 14:36:22";"x,y,width,height: 294,90,14.60673828125,9.93258203125";NULL;Completed;A4;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;ZGyE0Y3d;nvhh5xqx2jj7dn01;"KROGER KEURIG PREMIUM BLEND MEDIUM ROAST 12 PODS";nBRLRnyp;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;3;2022044_vs_cell3;1;145;2;0;0;1;0;14:37:00;38;Desktop;"2022-05-02 14:36:22";"x,y,width,height: 960,89,15.350354048295,10.091928267045";78;Completed;A20;5;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;ZGyE0Y3d;nvhh5xqx2jj7dn01;"KROGER KEURIG PREMIUM BLEND MEDIUM ROAST 48 PODS";nJMkMDrl;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;14.99;NULL;NULL;2022044_vs_cell3;1;145;3;0;0;0;0;14:37:00;38;Desktop;"2022-05-02 14:36:22";"x,y,width,height: 876,94,20.290087357955,20.44943359375";NULL;Completed;A18;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;ZGyE0Y3d;nvhh5xqx2jj7dn01;"STARBUCKS HAZELNUT 10 PODS";VJYa8QJ5;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;145;2;0;0;1;0;14:37:00;38;Desktop;"2022-05-02 14:36:22";"x,y,width,height: 228,385,15.1910078125,9.8263512073864";51;Completed;E6;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;ZGyE0Y3d;nvhh5xqx2jj7dn01;"DONUT SHOP MOCHA LATTE 10 PODS";ABgwo8B9;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;145;6;0;0;1;0;14:37:00;38;Desktop;"2022-05-02 14:36:22";"x,y,width,height: 608,326,14.819199928977,9.7201203835227";38;Completed;E16;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk08KQnk;g1q0qq9jj9du48pn;"STARBUCKS FRENCH ROAST 32 PODS";8y0WjRJ1;;;;Coffee;STARBUCKS;;Non-target;;pack;2;1;23.99;23.9900;2;2022044_vs_cell3;1;133;15;0;0;1;0;16:23:07;59;Desktop;"2022-05-02 16:22:08";"x,y,width,height: 96,271,19.546471590909,19.599587002841";103;Completed;D1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk08KQnk;g1q0qq9jj9du48pn;"PEETS COFFEE DARK ROAST MAJOR DICKASONS BLEND 10 PODS";br7gM4r6;;;;Coffee;PEETS;;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell3;1;133;3;0;0;1;0;16:23:07;59;Desktop;"2022-05-02 16:22:08";"x,y,width,height: 305,326,15.297238636364,9.93258203125";59;Completed;F2;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk08KQnk;g1q0qq9jj9du48pn;"PEETS COFFEE DOMINGO MEDIUM ROAST 10 PODS";lJbZ1RJ7;;;;Coffee;PEETS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;133;8;0;0;0;0;16:23:07;59;Desktop;"2022-05-02 16:22:08";"x,y,width,height: 338,345,15.244123224432,9.93258203125";NULL;Completed;F3;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0G2rry;ejc022363d99nvzd;"MC CAFE ICED MOCHA FRAPPE 12 PODS";kBKXWLJR;;;;Coffee;"MC CAFE";;Specialty;;pack;1;1;8.99;8.9900;4;2022044_vs_cell3;1;125;2;0;0;1;0;20:15:42;48;Desktop;"2022-05-05 20:14:54";"x,y,width,height: 333,267,15.137892400568,9.8263512073864";110;Completed;E22;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0G2rry;ejc022363d99nvzd;"GREEN MOUNTAIN CLASSIC BLACK 12 PODS";kBKXYEJR;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;125;2;0;0;1;0;20:15:42;48;Desktop;"2022-05-05 20:14:54";"x,y,width,height: 294,207,15.031661576705,9.7732357954545";102;Completed;E11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0G2rry;ejc022363d99nvzd;"KROGER HAZELNUT CAPPUCCINO 12 PODS";WreknbJN;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;2;2022044_vs_cell3;1;125;2;0;0;1;0;20:15:42;48;Desktop;"2022-05-05 20:14:54";"x,y,width,height: 867,346,15.031661576705,9.7732357954545";67;Completed;E23;3;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0G2rry;ejc022363d99nvzd;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";RBwoO8Be;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell3;1;125;2;0;0;1;0;20:15:42;48;Desktop;"2022-05-05 20:14:54";"x,y,width,height: 668,390,19.387125355114,19.493356178977";48;Completed;F14;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0L2LDk;u027786k1sgz6tk7;"STARBUCKS FRENCH ROAST 32 PODS";8y0WjRJ1;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell3;1;91;3;0;0;1;0;20:33:40;87;Desktop;"2022-05-05 20:32:13";"x,y,width,height: 96,271,19.546471590909,19.599587002841";87;Completed;D1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0WPKry;x3sh8u9ect3tb41x;"DUNKIN DONUTS DOUNKIN DECAF 10 PODS";ly98dLJp;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;4;2022044_vs_cell3;1;86;2;0;0;1;0;14:16:15;43;Desktop;"2022-05-02 14:15:32";"x,y,width,height: 835,325,15.403469460227,9.93258203125";84;Completed;F21;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0WPKry;x3sh8u9ect3tb41x;"GREEN MOUNTAIN CLASSIC BLACK 12 PODS";kBKXYEJR;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;86;3;0;0;1;0;14:16:15;43;Desktop;"2022-05-02 14:15:32";"x,y,width,height: 294,207,15.031661576705,9.7732357954545";71;Completed;E11;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0WPKry;x3sh8u9ect3tb41x;"STARBUCKS COFFEE VANILLA 10 PODS";aB64OAyk;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;86;1;0;0;1;0;14:16:15;43;Desktop;"2022-05-02 14:15:32";"x,y,width,height: 194,385,15.137892400568,9.93258203125";52;Completed;B4;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0WPKry;x3sh8u9ect3tb41x;"STARBUCKS VERONA CAFFE 32 PODS";vrGO0xrD;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell3;1;86;2;0;0;1;0;14:16:15;43;Desktop;"2022-05-02 14:15:32";"x,y,width,height: 96,331,19.652702414773,19.758933238636";43;Completed;E1;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0Z99D3;t2x5fddg99bp4jjk;"MC CAFE FRENCH ROAST DARK 12 PODS";zJoVoqBM;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;112;2;0;0;1;0;15:45:42;77;Desktop;"2022-05-02 15:44:25";"x,y,width,height: 777,286,15.562815696023,10.198159090909";108;Completed;D18;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0Z99D3;t2x5fddg99bp4jjk;"DUNKIN TURTLE LOVE 10 PODS";zJoVQZBM;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell3;1;112;3;0;0;1;0;15:45:42;77;Desktop;"2022-05-02 15:44:25";"x,y,width,height: 741,384,15.77527734375,9.93258203125";77;Completed;;;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0gVpQy;eaafkbkfuf4mn0t6;"KROGER MEDIUM DARK ROAST 48 PODS";qB4Ej3JK;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;1;2022044_vs_cell3;1;128;2;0;0;1;0;19:08:09;125;Desktop;"2022-05-05 19:06:04";"x,y,width,height: 885,152,20.44943359375,20.661895241477";125;Completed;B15;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0gVpQy;eaafkbkfuf4mn0t6;"CAFE BUSTELO COLOMBIA 12 PODS";qJXdn0JL;;;;Coffee;"CAFE BUSTELO ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;128;3;0;0;0;0;19:08:09;125;Desktop;"2022-05-05 19:06:04";"x,y,width,height: 1093,446,14.872315340909,9.8263512073864";NULL;Completed;G21;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0gVpQy;eaafkbkfuf4mn0t6;"EIGHT OCLOCK THE ORIGINAL MEDIUM ROAST COFFEE 32 PODS";nrV92Xy4;;;;Coffee;"EIGHT OCLOCK ";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;128;4;0;0;0;0;19:08:09;125;Desktop;"2022-05-05 19:06:04";"x,y,width,height: 881,450,19.812048650568,19.599587002841";NULL;Completed;G17;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0grr9y;h4yhp7ay0k32knat;"STARBUCKS COFFEE PIKE PLACE ROAST 32 PODS";Xr82vmJ5;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;4;2022044_vs_cell3;1;136;3;0;0;1;0;21:12:13;63;Desktop;"2022-05-05 21:11:10";"x,y,width,height: 96,212,19.28089453125,19.334009943182";119;Completed;B1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0grr9y;h4yhp7ay0k32knat;"PEETS COFFEE DARK ROAST MAJOR DICKASONS BLEND 32 PODS";mrmzxXBG;;;;Coffee;PEETS;;Non-target;;pack;1;1;23.99;23.9900;3;2022044_vs_cell3;1;136;2;0;0;1;0;21:12:13;63;Desktop;"2022-05-05 21:11:10";"x,y,width,height: 296,390,19.334009943182,19.440240767045";91;Completed;F1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0grr9y;h4yhp7ay0k32knat;"STARBUCKS CARAMEL 10 PODS";4radYGyk;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;136;3;0;0;1;0;21:12:13;63;Desktop;"2022-05-05 21:11:10";"x,y,width,height: 261,385,15.084776988636,9.8263512073864";86;Completed;E5;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0grr9y;h4yhp7ay0k32knat;"NEWMANS OWN ORGANIC SPECIAL K CUP 32 PODS";nrV9Mmy4;;;;Coffee;"NEWMANS OWN ORGANIC";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;136;5;0;0;1;0;21:12:13;63;Desktop;"2022-05-05 21:11:10";"x,y,width,height: 461,94,19.918279474432,20.077625710227";63;Completed;A8;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0m2mEJ;0xnvvbtf6ntkr9gy;"GEVALIA SIGNATURE BLEND 36 PODS";ey3VvWJ2;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell3;1;0;3;0;0;1;0;17:03:42;142;Desktop;"2022-05-02 17:01:20";"x,y,width,height: 96,450,19.546471590909,19.599587002841";169;Completed;G1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0m2mEJ;0xnvvbtf6ntkr9gy;"FOLGERS CLASSIC ROAST 36 PODS";qJWX8LyW;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;0;4;0;0;1;0;17:03:42;142;Desktop;"2022-05-02 17:01:20";"x,y,width,height: 773,450,19.546471590909,19.599587002841";142;Completed;G15;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0nNxm3;56kk2ce2vzgun1ne;"GREEN MOUNTAIN BREAKFAST BLEND 12 PODS";aB64DKyk;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;110;2;0;0;1;0;15:14:11;85;Desktop;"2022-05-02 15:12:46";"x,y,width,height: 448,149,15.934623579545,9.93258203125";107;Completed;B6;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0nNxm3;56kk2ce2vzgun1ne;"GREEN MOUNTAN NANTUCKET BLEND 32 PODS";xBlWMErL;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;110;2;0;0;0;0;15:14:11;85;Desktop;"2022-05-02 15:12:46";"x,y,width,height: 357,212,19.599587002841,19.652702414773";NULL;Completed;C5;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0nNxm3;56kk2ce2vzgun1ne;"STARBUCKS COFFEE PIKE PLACE ROAST 10 PODS";byn57VJM;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;110;2;0;0;0;0;15:14:11;85;Desktop;"2022-05-02 15:12:46";"x,y,width,height: 171,226,15.1910078125,9.8794666193182";NULL;Completed;B2;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0nNxm3;56kk2ce2vzgun1ne;"STARBUCKS COFFEE PIKE PLACE ROAST 32 PODS";Xr82vmJ5;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;23.99;NULL;NULL;2022044_vs_cell3;1;110;1;0;0;0;0;15:14:11;85;Desktop;"2022-05-02 15:12:46";"x,y,width,height: 96,212,19.28089453125,19.334009943182";NULL;Completed;B1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0nNxm3;56kk2ce2vzgun1ne;"STARBUCKS FRENCH ROAST 32 PODS";8y0WjRJ1;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;23.99;NULL;NULL;2022044_vs_cell3;1;110;5;0;0;0;0;15:14:11;85;Desktop;"2022-05-02 15:12:46";"x,y,width,height: 96,271,19.546471590909,19.599587002841";NULL;Completed;D1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0nNxm3;56kk2ce2vzgun1ne;"DONUT SHOP REGULAR MEDIUM ROAST 12 PODS";PJjDMNrx;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;110;3;0;0;1;0;15:14:11;85;Desktop;"2022-05-02 15:12:46";"x,y,width,height: 643,206,15.615931107955,10.145043678977";85;Completed;C12;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;Zk0nXvm3;d3dtnz4sf55z14ap;"GREEN MOUNTAIN DARK MAGIC 12 PODS";orE3M9JY;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;140;3;0;0;0;0;15:02:30;94;Desktop;"2022-05-02 15:00:56";"x,y,width,height: 408,286,15.77527734375,9.7732357954545";NULL;Completed;D9;2;;;;3;;;;0;2022044_vs_cell3;NULL
